jeffreys,affinity_deficit,likelihood_ratio_second_moment,maximum_absolute_likelihood_ratio,batch,batch_size,s,actual_angle
7.283466566720155e-08,9.104331483538892e-09,7.283472086277233e-08,0.005701996924237562,62,8192,0.082,0.30618621784789724
7.846184292910227e-08,9.807728979709966e-09,7.846188729479816e-08,0.0052868831932197935,63,8192,0.082,0.30618621784789724
7.14357650393198e-08,8.929469393431791e-09,7.14358046067871e-08,0.005559728172315204,64,8192,0.082,0.30618621784789724
9.996643246908582e-08,1.2495796391961799e-08,9.996667780283121e-08,0.010938401652742513,65,8192,0.082,0.30618621784789724
8.966746210718272e-08,1.1208430262055994e-08,8.966754215013754e-08,0.006077776726998607,66,8192,0.082,0.30618621784789724
9.054514430860196e-08,1.1318131709363975e-08,9.054550684384193e-08,0.01330709762984661,67,8192,0.082,0.30618621784789724
7.99703990555774e-08,9.996298171326196e-09,7.997045379545663e-08,0.005360955736984252,68,8192,0.082,0.30618621784789724
9.03719493918293e-08,1.129648425929408e-08,9.037225066209563e-08,0.012698447190444995,69,8192,0.082,0.30618621784789724
8.371884743250933e-08,1.0464853335929843e-08,8.371893041281552e-08,0.007223239145263349,70,8192,0.082,0.30618621784789724
7.007702781611919e-08,8.759626274891019e-09,7.007709828410602e-08,0.007615726126990907,71,8192,0.082,0.30618621784789724
9.229122051145267e-08,1.1536399126257637e-08,9.22913305170497e-08,0.006896752308518828,72,8192,0.082,0.30618621784789724
8.212461827586801e-08,1.0265575537758683e-08,8.212467417107062e-08,0.005722569304587921,73,8192,0.082,0.30618621784789724
6.966121425053996e-08,8.707650780773985e-09,6.966124626793551e-08,0.005018767214229669,74,8192,0.082,0.30618621784789724
6.076705057664841e-08,7.595880407918152e-09,6.076707982986489e-08,0.005060796039458637,75,8192,0.082,0.30618621784789724
9.278904467945089e-08,1.159862707609642e-08,9.278915696220179e-08,0.007424519854264844,76,8192,0.082,0.30618621784789724
8.817636169827217e-08,1.1022042608870243e-08,8.817644500753177e-08,0.00651159687724423,77,8192,0.082,0.30618621784789724
6.184925196309602e-08,7.731155755015796e-09,6.184927565497702e-08,0.005012724983481931,78,8192,0.082,0.30618621784789724
1.526476847807186e-07,1.9080906510527364e-08,1.526494155713333e-07,0.019246693060896547,79,8192,0.082,0.30618621784789724
9.487654481665703e-08,1.1859565535236942e-08,9.487662695571977e-08,0.006809610301976576,80,8192,0.082,0.30618621784789724
8.264541387709571e-08,1.0330672985030992e-08,8.264553386454372e-08,0.009072990790501834,81,8192,0.082,0.30618621784789724
1.4931321456813016e-07,1.8664082619262983e-08,1.4931542903205565e-07,0.021222557885991478,82,8192,0.082,0.30618621784789724
7.157565093151218e-08,8.946954782013103e-09,7.157570163315025e-08,0.005976884885280143,83,8192,0.082,0.30618621784789724
8.932851141646549e-08,1.116606078373779e-08,8.932861200274265e-08,0.0067731098439480775,84,8192,0.082,0.30618621784789724
7.981217134740484e-08,9.976519076779076e-09,7.981224628011154e-08,0.007111724133332942,85,8192,0.082,0.30618621784789724
7.683936797700531e-08,9.604918182994582e-09,7.683945802923276e-08,0.007896803904111849,86,8192,0.082,0.30618621784789724
7.814944894559291e-08,9.768679464908828e-09,7.814950185089008e-08,0.005573161424280215,87,8192,0.082,0.30618621784789724
6.157852341308444e-08,7.697314406899203e-09,6.157855604465193e-08,0.005234817350434184,88,8192,0.082,0.30618621784789724
9.018464008875571e-08,1.1273075738790486e-08,9.018477680255402e-08,0.009422144021934642,89,8192,0.082,0.30618621784789724
6.659394006548755e-08,8.324241320909147e-09,6.659397805835096e-08,0.006005339012675748,90,8192,0.082,0.30618621784789724
8.095693713872463e-08,1.0119614813779388e-08,8.095701165269893e-08,0.0068093090407099766,91,8192,0.082,0.30618621784789724
8.19498829803088e-08,1.0243732735976346e-08,8.194996735032666e-08,0.0077148447020363164,92,8192,0.082,0.30618621784789724
7.134808658297684e-08,8.918508494865034e-09,7.134816107922266e-08,0.00706814270589895,93,8192,0.082,0.30618621784789724
7.663185011497493e-08,9.578979180328109e-09,7.663191680438805e-08,0.005944839222170373,94,8192,0.082,0.30618621784789724
9.135957531916298e-08,1.1419942814198074e-08,9.135970654153046e-08,0.008926938632631831,95,8192,0.082,0.30618621784789724
9.640988924211683e-08,1.2051229172717195e-08,9.641011268378811e-08,0.010585132351291549,96,8192,0.082,0.30618621784789724
1.0027578128006777e-07,1.253446282321311e-08,1.0027609605777038e-07,0.011203607505814617,97,8192,0.082,0.30618621784789724
8.457037173010768e-08,1.057129339909079e-08,8.457046987966472e-08,0.007595122342690885,98,8192,0.082,0.30618621784789724
7.653824222504516e-08,9.567276539234e-09,7.653836186979342e-08,0.008928254406171732,99,8192,0.082,0.30618621784789724
5.972101243175458e-08,7.465125578777834e-09,5.972104363788658e-08,0.005253166211396376,100,8192,0.082,0.30618621784789724
7.638588020691732e-08,9.548233691628021e-09,7.638592290249477e-08,0.0046358085765803025,101,8192,0.082,0.30618621784789724
8.2175256007714e-08,1.0271902459045073e-08,8.217540134922505e-08,0.010153946060958319,102,8192,0.082,0.30618621784789724
7.293468667631491e-08,9.11683323786431e-09,7.293476976994333e-08,0.007213096583500445,103,8192,0.082,0.30618621784789724
9.028734157633477e-08,1.1285912642310551e-08,9.028750332783433e-08,0.010041389088016217,104,8192,0.082,0.30618621784789724
7.254706204914643e-08,9.068380981217428e-09,7.254711884678537e-08,0.006023341771205892,105,8192,0.082,0.30618621784789724
1.00056776374135e-07,1.2507090650638644e-08,1.0005698105037685e-07,0.010631313426374689,106,8192,0.082,0.30618621784789724
8.431455283825619e-08,1.0539317433473516e-08,8.431460632013539e-08,0.005055104802780264,107,8192,0.082,0.30618621784789724
7.539137739895594e-08,9.423917616257926e-09,7.539152327463178e-08,0.01030633682485771,108,8192,0.082,0.30618621784789724
8.993168083424221e-08,1.124145543540493e-08,8.993183023831543e-08,0.008446107884713783,109,8192,0.082,0.30618621784789724
8.400503677860253e-08,1.0500627127200191e-08,8.400511582263126e-08,0.007893064738858868,110,8192,0.082,0.30618621784789724
8.470170957794436e-08,1.0587710472939727e-08,8.470181275569087e-08,0.008564713163055515,111,8192,0.082,0.30618621784789724
6.369618876697016e-08,7.962022787996719e-09,6.369621461895825e-08,0.0045177371782276765,112,8192,0.082,0.30618621784789724
6.939916283764738e-08,8.674894151006102e-09,6.939920135604785e-08,0.0058818295040072854,113,8192,0.082,0.30618621784789724
1.1879862625855426e-07,1.484980064099239e-08,1.187995107828057e-07,0.01652662036621777,114,8192,0.082,0.30618621784789724
8.438429745330137e-08,1.0548035031898393e-08,8.438436624577112e-08,0.0060207198996433675,115,8192,0.082,0.30618621784789724
7.852231759914982e-08,9.815287883919023e-09,7.852237571035058e-08,0.006238351146766519,116,8192,0.082,0.30618621784789724
9.38707484718925e-08,1.173384029968097e-08,9.387085276970043e-08,0.0075000014617288,117,8192,0.082,0.30618621784789724
1.0584271698977095e-07,1.3230332702598563e-08,1.058429384658224e-07,0.009383907532241054,118,8192,0.082,0.30618621784789724
9.035199041492748e-08,1.1293996727248589e-08,9.03520568026927e-08,0.0057754964438458956,119,8192,0.082,0.30618621784789724
6.450374797670432e-08,8.062967611694572e-09,6.450377630929775e-08,0.004303018758353261,120,8192,0.082,0.30618621784789724
6.022032956862508e-08,7.52754050070001e-09,6.02203518207273e-08,0.004849761776030803,121,8192,0.082,0.30618621784789724
8.077183432731739e-08,1.0096476448757502e-08,8.077192527638277e-08,0.008347043989582303,122,8192,0.082,0.30618621784789724
7.377695885905591e-08,9.222118728456437e-09,7.377699498467735e-08,0.004491951472861189,123,8192,0.082,0.30618621784789724
7.155101059818932e-08,8.943874771139164e-09,7.15510603145038e-08,0.006687264162406947,124,8192,0.082,0.30618621784789724
7.673208359396929e-08,9.591508580502153e-09,7.673214339378828e-08,0.005615573987839184,125,8192,0.082,0.30618621784789724
6.720432154789789e-08,8.400538770095818e-09,6.720436709643272e-08,0.006337458001887342,126,8192,0.082,0.30618621784789724
7.73302345678342e-08,9.666277215563502e-09,7.733030194115743e-08,0.007203268064564838,127,8192,0.082,0.30618621784789724
2.506190004170764e-07,3.132733297183653e-08,2.50620346988611e-07,0.0159339656919677,0,8192,0.1,0.30618621784789724
3.3343181997216965e-07,4.167890884358552e-08,3.334340168699025e-07,0.017583865222150052,1,8192,0.1,0.30618621784789724
2.1078132025941513e-07,2.6347656309868232e-08,2.1078159938138576e-07,0.008759480058332159,2,8192,0.1,0.30618621784789724
1.891086373241877e-07,2.3638573714393924e-08,1.8910882776037765e-07,0.007492040733259486,3,8192,0.1,0.30618621784789724
2.776566066938462e-07,3.470704087339775e-08,2.7765772552232664e-07,0.016517407146324103,4,8192,0.1,0.30618621784789724
3.021614319434489e-07,3.777014091788009e-08,3.02162650346495e-07,0.015281843707112941,5,8192,0.1,0.30618621784789724
2.1511956770208489e-07,2.6889926508649685e-08,2.1512019023418368e-07,0.012566361176855168,6,8192,0.1,0.30618621784789724
2.6795165931925365e-07,3.349393411551992e-08,2.679524049001605e-07,0.011730158866843254,7,8192,0.1,0.30618621784789724
2.415564018329563e-07,3.0194535643309666e-08,2.415568685790726e-07,0.009666639364295904,8,8192,0.1,0.30618621784789724
2.3104675166379943e-07,2.888081782956792e-08,2.3104758777380936e-07,0.014181578222457247,9,8192,0.1,0.30618621784789724
1.9763620557166641e-07,2.4704519242802508e-08,1.976364120886941e-07,0.006756471349797621,10,8192,0.1,0.30618621784789724
1.765079570672348e-07,2.206348890545573e-08,1.7650814036163676e-07,0.007597861442521392,11,8192,0.1,0.30618621784789724
2.6176565765632805e-07,3.272065353763347e-08,2.617673750810148e-07,0.01827151748699052,12,8192,0.1,0.30618621784789724
4.092482888538886e-07,5.1155836569614773e-08,4.092546740686504e-07,0.0245050485815117,13,8192,0.1,0.30618621784789724
3.251001282182911e-07,4.063742074264181e-08,3.251031773363487e-07,0.021715471634715655,14,8192,0.1,0.30618621784789724
2.9690478997535735e-07,3.711306097164904e-08,2.9690599878548596e-07,0.015273339568057764,15,8192,0.1,0.30618621784789724
2.816243402457504e-07,3.520301922417675e-08,2.8162508605558286e-07,0.011421514268063149,16,8192,0.1,0.30618621784789724
2.2803658558618203e-07,2.850455937282797e-08,2.280370280006581e-07,0.01085319165698806,17,8192,0.1,0.30618621784789724
2.649570779521865e-07,3.311960005828816e-08,2.6495818789721467e-07,0.015413998628911685,18,8192,0.1,0.30618621784789724
2.1200737802674403e-07,2.650091223421939e-08,2.1200769863880368e-07,0.008263328158083283,19,8192,0.1,0.30618621784789724
2.4323120096660843e-07,3.0403875887192204e-08,2.4323197644367486e-07,0.013554102989298045,20,8192,0.1,0.30618621784789724
2.3451484629864463e-07,2.9314342315547556e-08,2.34515277395874e-07,0.008869800547572027,21,8192,0.1,0.30618621784789724
2.5177914616151105e-07,3.1472359327009534e-08,2.517802323450977e-07,0.016497624951114176,22,8192,0.1,0.30618621784789724
2.4653326493938665e-07,3.081662448102316e-08,2.465343413055889e-07,0.014889062286027155,23,8192,0.1,0.30618621784789724
2.146904099323813e-07,2.6836288022132728e-08,2.1469083295390624e-07,0.011288876209546217,24,8192,0.1,0.30618621784789724
2.394992095971486e-07,2.9937380858859037e-08,2.394998605028526e-07,0.013431472345386553,25,8192,0.1,0.30618621784789724
1.9561266598652791e-07,2.4451573152022706e-08,1.9561298906807798e-07,0.010433639026791397,26,8192,0.1,0.30618621784789724
2.969233582813794e-07,3.711538457671825e-08,2.9692448495308677e-07,0.014627812684178565,27,8192,0.1,0.30618621784789724
2.5845529353165534e-07,3.230688631577521e-08,2.5845610555417184e-07,0.01238916210778207,28,8192,0.1,0.30618621784789724
3.170726844393916e-07,3.9634044831547395e-08,3.170739875887628e-07,0.014470323068749735,29,8192,0.1,0.30618621784789724
2.4829384173975704e-07,3.103669805738329e-08,2.4829487086376e-07,0.015001197136804478,30,8192,0.1,0.30618621784789724
3.0389110155488517e-07,3.798630696636079e-08,3.038936848563708e-07,0.01786862549370305,31,8192,0.1,0.30618621784789724
2.3514405910608514e-07,2.9392993642162523e-08,2.3514449898140857e-07,0.009424751081500204,32,8192,0.1,0.30618621784789724
2.5381353927808774e-07,3.1726659699834275e-08,2.538145859969801e-07,0.01426625173609608,33,8192,0.1,0.30618621784789724
2.9442496022674755e-07,3.680307662534336e-08,2.9442634912448395e-07,0.015344917036845374,34,8192,0.1,0.30618621784789724
2.441903078579992e-07,3.052377480738938e-08,2.441907454537126e-07,0.009582829929481562,35,8192,0.1,0.30618621784789724
2.830733343432802e-07,3.538408338480952e-08,2.830760034115647e-07,0.021719990608410455,36,8192,0.1,0.30618621784789724
2.2190743230836013e-07,2.7738410421268844e-08,2.2190802806179264e-07,0.013474350978130545,37,8192,0.1,0.30618621784789724
3.0654684498035195e-07,3.831829668872418e-08,3.065487308655402e-07,0.015522424543837232,38,8192,0.1,0.30618621784789724
2.2575562097309543e-07,2.821944182399546e-08,2.2575596649775543e-07,0.008835757951436207,39,8192,0.1,0.30618621784789724
2.6693973054451233e-07,3.336741048055521e-08,2.669415173489799e-07,0.018951796178996005,40,8192,0.1,0.30618621784789724
2.8229194060878446e-07,3.528644659101047e-08,2.8229341213414155e-07,0.017280478868418214,41,8192,0.1,0.30618621784789724
2.1427084350126437e-07,2.678384345556999e-08,2.1427122692825817e-07,0.00959656992848501,42,8192,0.1,0.30618621784789724
3.396375130437909e-07,4.245463955535512e-08,3.396390994494286e-07,0.01472724151175342,43,8192,0.1,0.30618621784789724
2.984227954673189e-07,3.730280397068823e-08,2.9842425027636584e-07,0.01528500854753645,44,8192,0.1,0.30618621784789724
3.4822345332985084e-07,4.3527694384506324e-08,3.482310463945298e-07,0.02888325875279918,45,8192,0.1,0.30618621784789724
2.163419804196995e-07,2.7042737589121935e-08,2.1634229924673426e-07,0.01007097974641269,46,8192,0.1,0.30618621784789724
2.7226811823259365e-07,3.403346989218334e-08,2.7226955461576035e-07,0.017419192864124966,47,8192,0.1,0.30618621784789724
2.2875774290735755e-07,2.8594694061660032e-08,2.2875850456444274e-07,0.012679572669842543,48,8192,0.1,0.30618621784789724
2.1465699647894716e-07,2.6832108973108775e-08,2.1465749525557762e-07,0.010925178001532032,49,8192,0.1,0.30618621784789724
2.842667931800215e-07,3.5533282960006504e-08,2.8426891118475627e-07,0.01880956970826908,50,8192,0.1,0.30618621784789724
2.813550233744254e-07,3.516934443618536e-08,2.8135609491537913e-07,0.01411155160120714,51,8192,0.1,0.30618621784789724
2.2377641126885574e-07,2.797203380453311e-08,2.2377697459965233e-07,0.012320769014266375,52,8192,0.1,0.30618621784789724
2.934623978244556e-07,3.668277065153195e-08,2.9346332827393637e-07,0.0126895191534242,53,8192,0.1,0.30618621784789724
3.575924942008378e-07,4.469894433247975e-08,3.5759625237773893e-07,0.022824934916124917,54,8192,0.1,0.30618621784789724
1.8066769084423954e-07,2.258345631318032e-08,1.8066785219945962e-07,0.007360070207923286,55,8192,0.1,0.30618621784789724
2.134194244474941e-07,2.6677418411874296e-08,2.134197330576296e-07,0.010157480299460175,56,8192,0.1,0.30618621784789724
3.4320971993408353e-07,4.290114081168753e-08,3.4321209370257104e-07,0.020212383033939574,57,8192,0.1,0.30618621784789724
2.488086030389955e-07,3.110104471684987e-08,2.488095842572261e-07,0.015778177295171503,58,8192,0.1,0.30618621784789724
2.6928261802074903e-07,3.366030190659946e-08,2.6928342909330273e-07,0.013238666791531628,59,8192,0.1,0.30618621784789724
2.647218170026501e-07,3.3090209687887756e-08,2.6472237500119674e-07,0.011931898333958912,60,8192,0.1,0.30618621784789724
3.3514286354950074e-07,4.18926877079482e-08,3.351483111140803e-07,0.023979698829435847,61,8192,0.1,0.30618621784789724
2.342484516284264e-07,2.9281039289141544e-08,2.3424900088988754e-07,0.010179589108174625,62,8192,0.1,0.30618621784789724
2.5563215520710803e-07,3.195400498848677e-08,2.556326164041536e-07,0.00952849564120406,63,8192,0.1,0.30618621784789724
2.324000184659328e-07,2.9049989242628543e-08,2.3240043656573567e-07,0.009900507878231934,64,8192,0.1,0.30618621784789724
3.253304635497108e-07,4.066622611894909e-08,3.253330819486561e-07,0.019997527863163,65,8192,0.1,0.30618621784789724
2.87311236978433e-07,3.591387999306423e-08,2.8731202511458475e-07,0.010587212220523057,66,8192,0.1,0.30618621784789724
2.8768823561825285e-07,3.59609247038728e-08,2.876915875807187e-07,0.023181816812968492,67,8192,0.1,0.30618621784789724
2.620759778180587e-07,3.275947874174529e-08,2.620765693547223e-07,0.009793018996829161,68,8192,0.1,0.30618621784789724
2.9310807738186217e-07,3.6638419124961525e-08,2.931109749210488e-07,0.022276932599261556,69,8192,0.1,0.30618621784789724
2.68265042691921e-07,3.3533105503702406e-08,2.6826583734179944e-07,0.012288722039329514,70,8192,0.1,0.30618621784789724
2.2393120576531393e-07,2.7991379504056414e-08,2.2393188469742228e-07,0.013310074695612073,71,8192,0.1,0.30618621784789724
3.0223512395832485e-07,3.777935426992841e-08,3.0223628315496124e-07,0.012623881499203904,72,8192,0.1,0.30618621784789724
2.6700356367983346e-07,3.3375426692084895e-08,2.6700416425276216e-07,0.010827252002188814,73,8192,0.1,0.30618621784789724
2.2697613199362333e-07,2.837200602211251e-08,2.2697646726062455e-07,0.008882955090225408,74,8192,0.1,0.30618621784789724
1.9924411269998717e-07,2.4905504028019247e-08,1.992444346034596e-07,0.00921820198571588,75,8192,0.1,0.30618621784789724
3.022919418109105e-07,3.7786455433455374e-08,3.022931351851358e-07,0.01375380443492702,76,8192,0.1,0.30618621784789724
2.815773263100722e-07,3.519714000982981e-08,2.8157815123638204e-07,0.011205788590713084,77,8192,0.1,0.30618621784789724
1.9947584425961308e-07,2.4934472919295778e-08,1.994760878806802e-07,0.0090115113664897,78,8192,0.1,0.30618621784789724
4.7512933266608993e-07,5.939070622388479e-08,4.75144064277329e-07,0.032638795188315584,79,8192,0.1,0.30618621784789724
3.0589509472086643e-07,3.823686069286723e-08,3.058959314331037e-07,0.011882630191637489,80,8192,0.1,0.30618621784789724
2.6568079135533333e-07,3.3210062975036187e-08,2.656819415771114e-07,0.015750255306533845,81,8192,0.1,0.30618621784789724
4.681932143622739e-07,5.8523535927319265e-08,4.682129223418383e-07,0.036555285235220225,82,8192,0.1,0.30618621784789724
2.3319941950017016e-07,2.9149910726133206e-08,2.3319995426487656e-07,0.010459599085521631,83,8192,0.1,0.30618621784789724
2.8871478683242734e-07,3.608931565774287e-08,2.8871583311519376e-07,0.012252065763913578,84,8192,0.1,0.30618621784789724
2.609843719435447e-07,3.2623020585440996e-08,2.609852009843064e-07,0.01329703080727107,85,8192,0.1,0.30618621784789724
2.4509571414012213e-07,3.063693725780222e-08,2.45096578451906e-07,0.013814076819832266,86,8192,0.1,0.30618621784789724
2.507187077222694e-07,3.1339821714683825e-08,2.507192437417294e-07,0.009950952983158956,87,8192,0.1,0.30618621784789724
2.0124592407159638e-07,2.515572988225854e-08,2.012462641258478e-07,0.009319413716884384,88,8192,0.1,0.30618621784789724
2.9277281514755e-07,3.6596558005503965e-08,2.927742195638122e-07,0.01644596551351718,89,8192,0.1,0.30618621784789724
2.1645255613525096e-07,2.7056557473331808e-08,2.1645294152982057e-07,0.010604590142250458,90,8192,0.1,0.30618621784789724
2.6350931835669777e-07,3.293864074632456e-08,2.63510087901618e-07,0.011960398208490375,91,8192,0.1,0.30618621784789724
2.648818713683618e-07,3.311020698631389e-08,2.6488273328057716e-07,0.013602803683328446,92,8192,0.1,0.30618621784789724
2.281907183180094e-07,2.8523817393423864e-08,2.2819143500105143e-07,0.012344052176008091,93,8192,0.1,0.30618621784789724
2.4548276382744697e-07,3.068532482618116e-08,2.4548342469983337e-07,0.010860416753823543,94,8192,0.1,0.30618621784789724
2.9488464223863497e-07,3.686053726019615e-08,2.948860188688302e-07,0.01631802800824289,95,8192,0.1,0.30618621784789724
3.156182459798671e-07,3.9452198885487626e-08,3.156208655703475e-07,0.020039305150039155,96,8192,0.1,0.30618621784789724
3.216789503578616e-07,4.020977253011778e-08,3.216820308331079e-07,0.019626274873591143,97,8192,0.1,0.30618621784789724
2.7165816765097865e-07,3.395724097875437e-08,2.716591269356917e-07,0.013493521212252446,98,8192,0.1,0.30618621784789724
2.4471869846991426e-07,3.058980253976397e-08,2.4471981107858146e-07,0.015255654003906827,99,8192,0.1,0.30618621784789724
1.9318027357259543e-07,2.4147524256171267e-08,1.9318059166563688e-07,0.009463195153466941,100,8192,0.1,0.30618621784789724
2.485203998733159e-07,3.1065036076836905e-08,2.485208449079579e-07,0.008077356907872257,101,8192,0.1,0.30618621784789724
2.6338184224487763e-07,3.292268469757678e-08,2.633833009050496e-07,0.01810820956057313,102,8192,0.1,0.30618621784789724
2.3720681522516754e-07,2.965082440676873e-08,2.3720769511017214e-07,0.013253916832871582,103,8192,0.1,0.30618621784789724
2.894957715572644e-07,3.6186921418181354e-08,2.8949737240753517e-07,0.01775364570852389,104,8192,0.1,0.30618621784789724
2.3636082217020423e-07,2.954508413360947e-08,2.3636141857588517e-07,0.01086511155638803,105,8192,0.1,0.30618621784789724
3.2281283031959957e-07,4.035154244276122e-08,3.228147934335821e-07,0.018535232125390877,106,8192,0.1,0.30618621784789724
2.7458430697357355e-07,3.432302042376349e-08,2.745848813076813e-07,0.009056865706666528,107,8192,0.1,0.30618621784789724
2.4125228449279926e-07,3.0156491741382875e-08,2.4125368674283005e-07,0.018073459767768085,108,8192,0.1,0.30618621784789724
2.886547989297054e-07,3.60818036301796e-08,2.8865627848468537e-07,0.01480105466373871,109,8192,0.1,0.30618621784789724
2.7378279454897087e-07,3.4222823673122215e-08,2.7378361520576907e-07,0.01418961625844517,110,8192,0.1,0.30618621784789724
2.7555207774290673e-07,3.444397721664065e-08,2.755531177832274e-07,0.014926076722524328,111,8192,0.1,0.30618621784789724
2.0728822436031677e-07,2.591101946205031e-08,2.0728849901606055e-07,0.008371263462487732,112,8192,0.1,0.30618621784789724
2.263258459796064e-07,2.8290717484349233e-08,2.263262703991007e-07,0.011015457193318312,113,8192,0.1,0.30618621784789724
4.0110388623597425e-07,5.013761162609382e-08,4.01115859238079e-07,0.032009272714951464,114,8192,0.1,0.30618621784789724
2.7440598165487935e-07,3.430072497041451e-08,2.744067092215806e-07,0.010729248323229967,115,8192,0.1,0.30618621784789724
2.5155504666454503e-07,3.1444363320402686e-08,2.515556070701224e-07,0.01064463575018948,116,8192,0.1,0.30618621784789724
3.056075045823756e-07,3.820090295770978e-08,3.056086282662117e-07,0.01342982381595803,117,8192,0.1,0.30618621784789724
3.364922197178936e-07,4.2061461967708024e-08,3.3649431562621633e-07,0.016328021685689365,118,8192,0.1,0.30618621784789724
2.9061750590814245e-07,3.632716714467134e-08,2.9061818091155696e-07,0.01039364901511064,119,8192,0.1,0.30618621784789724
2.1131837244568755e-07,2.6414786881537622e-08,2.1131868201932506e-07,0.007964081401150125,120,8192,0.1,0.30618621784789724
1.9756215204507703e-07,2.469526104797636e-08,1.9756240669023198e-07,0.00875642500214191,121,8192,0.1,0.30618621784789724
2.5740692584836505e-07,3.217584001173096e-08,2.5740774886734364e-07,0.014228127610378394,122,8192,0.1,0.30618621784789724
2.4072796528090497e-07,3.009098360672589e-08,2.407283509894317e-07,0.008190793794826234,123,8192,0.1,0.30618621784789724
2.296720253419597e-07,2.8708988077582718e-08,2.2967250822744805e-07,0.011520582957647463,124,8192,0.1,0.30618621784789724
2.505617328021112e-07,3.132019689506265e-08,2.505623633689142e-07,0.010248727485711484,125,8192,0.1,0.30618621784789724
2.1690673517108548e-07,2.7113327410127167e-08,2.1690719873166203e-07,0.01131258361775167,126,8192,0.1,0.30618621784789724
2.530295898726513e-07,3.162867603936927e-08,2.5303031610409444e-07,0.012528101821214221,127,8192,0.1,0.30618621784789724
8.250542121760111e-07,1.0313127640211946e-07,8.250702161014156e-07,0.030602853034295663,0,8192,0.122,0.30618621784789724
1.0838375616361394e-06,1.3547898506911314e-07,1.0838602860879784e-06,0.030161444401688442,1,8192,0.122,0.30618621784789724
6.810459612422939e-07,8.513065801480483e-08,6.810487497405171e-07,0.0152895787598748,2,8192,0.122,0.30618621784789724
6.123795424975008e-07,7.654738190367431e-08,6.123814915713412e-07,0.013281485222830014,3,8192,0.122,0.30618621784789724
8.803282465758248e-07,1.1004076444128605e-07,8.803367707877057e-07,0.02598872871331892,4,8192,0.122,0.30618621784789724
9.525057345218052e-07,1.1906286074891761e-07,9.525171286835233e-07,0.026710468134881538,5,8192,0.122,0.30618621784789724
6.882042313062565e-07,8.602534346579364e-08,6.882101656411782e-07,0.021644653798450264,6,8192,0.122,0.30618621784789724
8.559626334031851e-07,1.069951026621046e-07,8.55969881844034e-07,0.020729815892789105,7,8192,0.122,0.30618621784789724
7.908235684032194e-07,9.885279180889542e-08,7.908285041382709e-07,0.017131782475965807,8,8192,0.122,0.30618621784789724
7.476078693041489e-07,9.345070164175198e-08,7.476168940205504e-07,0.025820008938808314,9,8192,0.122,0.30618621784789724
6.418684088699428e-07,8.023348363157793e-08,6.418705681406362e-07,0.011703934994965692,10,8192,0.122,0.30618621784789724
5.775878849907627e-07,7.219842291554618e-08,5.775898916580276e-07,0.013445307009169127,11,8192,0.122,0.30618621784789724
8.454253565687345e-07,1.0567762835404625e-07,8.454426756303747e-07,0.0325881875563514,12,8192,0.122,0.30618621784789724
1.2669437877396269e-06,1.5836628935548016e-07,1.2669976799656193e-06,0.04153109729812954,13,8192,0.122,0.30618621784789724
1.0211217480981995e-06,1.2763947313171658e-07,1.0211456004517416e-06,0.03498810609759673,14,8192,0.122,0.30618621784789724
9.487850694254715e-07,1.1859776814968212e-07,9.487967663805177e-07,0.026701781751871323,15,8192,0.122,0.30618621784789724
9.097249861234128e-07,1.1371538251552497e-07,9.097326901366782e-07,0.02058208235330916,16,8192,0.122,0.30618621784789724
7.401114638097003e-07,9.251378776735356e-08,7.401161105015618e-07,0.019590635044535176,17,8192,0.122,0.30618621784789724
8.503080490498961e-07,1.0628817831546512e-07,8.503185391951396e-07,0.026404837373732448,18,8192,0.122,0.30618621784789724
6.883417418045486e-07,8.604261422496639e-08,6.883450538272273e-07,0.01496505054542041,19,8192,0.122,0.30618621784789724
7.824842173570538e-07,9.781029660267919e-08,7.824915955210477e-07,0.023318682223679943,20,8192,0.122,0.30618621784789724
7.633903908260789e-07,9.542365639622461e-08,7.633949494572146e-07,0.016350745006741718,21,8192,0.122,0.30618621784789724
8.149926052309254e-07,1.0187373939056042e-07,8.15003365710919e-07,0.028807046175435502,22,8192,0.122,0.30618621784789724
7.829261444990349e-07,9.786546068945082e-08,7.829359804696812e-07,0.02560085956443814,23,8192,0.122,0.30618621784789724
6.886005565691795e-07,8.60749379299154e-08,6.88604769096056e-07,0.019789586200523956,24,8192,0.122,0.30618621784789724
7.852550848101307e-07,9.815663086844187e-08,7.852632362923297e-07,0.02640123405961603,25,8192,0.122,0.30618621784789724
6.330171563196259e-07,7.912704190834655e-08,6.330204405362098e-07,0.018353838160811264,26,8192,0.122,0.30618621784789724
9.576623476785632e-07,1.1970744791227765e-07,9.576734052340167e-07,0.025450849210974624,27,8192,0.122,0.30618621784789724
8.126896440869222e-07,1.01585976539664e-07,8.126969711833995e-07,0.02141675103515084,28,8192,0.122,0.30618621784789724
1.0130415564767051e-06,1.2662980431611777e-07,1.0130540443053374e-06,0.025054432184669295,29,8192,0.122,0.30618621784789724
8.048342262716987e-07,1.0060396198644017e-07,8.048443478282504e-07,0.02604848625548506,30,8192,0.122,0.30618621784789724
9.954011482286025e-07,1.2442424769231322e-07,9.954298151966909e-07,0.03331067950832356,31,8192,0.122,0.30618621784789724
7.598111323451349e-07,9.497625090323676e-08,7.598156328278433e-07,0.016348149377058974,32,8192,0.122,0.30618621784789724
